名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
星野秀知,2020-11,東レアローズ,10,21,7,7,8,21,10,1,47.6,42.9,0,0,0,2,26,0,3,5,24,8,5,12,,1.25,0.25,1.9,43.8
星野秀知,2021-01,東レアローズ,10,8,13,2,2,3,2,0,66.7,66.7,0,0,0,0,1,0,0,0,2,0,1,2,,1.0,0.0,0.0,25.0
星野秀知,2021-02,東レアローズ,10,16,17,4,22,83,47,3,56.6,53.0,0,0,0,5,56,1,8,16,93,43,24,53,,2.14,0.23,5.4,59.1
星野秀知,2021-03,東レアローズ,10,16,13,4,29,124,53,7,42.7,37.1,0,0,0,11,96,1,5,22,106,58,23,65,,1.83,0.38,5.5,65.6
本間隆太,2020-10,ジェイテクトSTINGS,17,13,8,4,21,0,0,0,,,0,0,0,0,0,0,0,0,105,47,37,0,,0.0,0.0,,62.4
本間隆太,2020-11,ジェイテクトSTINGS,17,17,12,5,29,0,0,0,,,0,0,0,0,0,0,0,0,105,53,27,0,,0.0,0.0,,63.3
本間隆太,2020-12,ジェイテクトSTINGS,17,4,4,1,8,0,0,0,,,0,0,0,0,0,0,0,0,18,10,6,0,,0.0,0.0,,72.2
本間隆太,2021-01,ジェイテクトSTINGS,17,10,12,2,22,0,0,0,,,0,0,0,0,0,0,0,0,66,35,18,0,,0.0,0.0,,66.7
本間隆太,2021-02,ジェイテクトSTINGS,17,15,7,5,22,0,0,0,,,0,0,0,0,0,0,0,0,80,39,19,0,,0.0,0.0,,60.6
本間隆太,2021-03,ジェイテクトSTINGS,17,19,10,6,29,0,0,0,,,0,0,0,0,0,0,0,0,89,40,25,0,,0.0,0.0,,59.0
李博,2020-10,東レアローズ,15,4,15,0,15,49,28,2,57.1,53.1,1,0,0,7,48,2,6,7,4,2,1,37,0.0,1.87,0.47,4.7,62.5
李博,2020-11,東レアローズ,15,21,7,7,28,79,45,7,57.0,48.1,0,0,0,13,101,2,13,32,5,5,0,60,,1.61,0.46,6.7,100.0
李博,2021-01,東レアローズ,15,8,13,2,19,60,33,3,55.0,50.0,0,0,0,5,49,0,6,15,13,8,3,38,,1.74,0.26,4.6,73.1
李博,2021-02,東レアローズ,15,16,17,4,20,30,17,2,56.7,50.0,0,0,0,6,46,4,5,14,7,3,2,27,,0.85,0.3,13.6,57.1
李博,2021-03,東レアローズ,15,16,13,4,22,63,37,1,58.7,57.1,0,0,0,9,71,2,10,21,10,6,1,48,,1.68,0.41,6.7,65.0
村山豪,2021-02,ジェイテクトSTINGS,9,3,0,1,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
村山豪,2021-03,ジェイテクトSTINGS,9,19,10,6,16,40,22,0,55.0,55.0,0,0,0,3,41,0,6,8,3,2,0,25,,1.38,0.19,1.2,66.7
松尾敬介,2020-10,大分三好ヴァイセアドラー,7,0,6,0,5,0,0,0,,,0,0,0,0,0,0,0,0,24,7,6,0,,0.0,0.0,,41.7
松尾敬介,2020-11,大分三好ヴァイセアドラー,7,4,18,0,21,0,0,0,,,0,0,0,0,0,0,0,0,92,32,34,0,,0.0,0.0,,53.3
松尾敬介,2020-12,大分三好ヴァイセアドラー,7,3,6,0,9,0,0,0,,,0,0,0,0,0,0,0,0,34,13,10,0,,0.0,0.0,,52.9
松尾敬介,2021-01,大分三好ヴァイセアドラー,7,5,18,0,3,0,0,0,,,0,0,0,0,0,0,0,0,9,5,3,0,,0.0,0.0,,72.2
松尾敬介,2021-02,大分三好ヴァイセアドラー,7,7,21,2,10,0,0,0,,,0,0,0,0,0,0,0,0,19,8,2,0,,0.0,0.0,,47.4
松尾敬介,2021-03,大分三好ヴァイセアドラー,7,4,22,1,17,0,0,0,,,0,0,0,0,0,0,0,0,9,1,3,0,,0.0,0.0,,27.8
松本慶彦,2020-10,堺ブレイザーズ,1,11,8,3,16,55,34,1,61.8,60.0,0,0,0,8,51,1,7,6,1,0,1,43,,2.12,0.5,1.5,50.0
松本慶彦,2020-11,堺ブレイザーズ,1,11,18,2,28,75,40,6,53.3,45.3,0,0,0,12,96,1,1,27,9,3,4,53,,1.43,0.43,7.8,55.6
松本慶彦,2020-12,堺ブレイザーズ,1,6,3,2,9,27,18,1,66.7,63.0,0,0,0,3,39,3,1,6,2,1,0,24,,2.0,0.33,10.9,50.0
松本慶彦,2021-01,堺ブレイザーズ,1,14,10,4,23,54,28,1,51.9,50.0,0,0,0,8,68,0,2,18,3,1,1,36,,1.22,0.35,5.9,50.0
松本慶彦,2021-02,堺ブレイザーズ,1,17,16,4,33,89,46,4,51.7,47.2,0,0,0,18,119,2,3,22,2,2,0,66,,1.39,0.55,5.7,100.0
松本慶彦,2021-03,堺ブレイザーズ,1,9,18,2,24,76,39,3,51.3,47.4,0,0,0,11,78,0,4,17,3,2,1,50,,1.62,0.46,4.2,83.3
松林憲太郎,2020-10,サントリーサンバーズ,5,13,7,4,1,3,2,0,66.7,66.7,0,0,0,0,0,0,0,0,0,0,0,2,,2.0,0.0,,
松林憲太郎,2020-11,サントリーサンバーズ,5,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
林一壽,2020-10,大分三好ヴァイセアドラー,9,1,15,0,16,46,26,2,56.5,52.2,0,0,0,7,31,0,6,4,2,0,0,33,,1.62,0.44,-1.6,0.0
林一壽,2020-11,大分三好ヴァイセアドラー,9,4,21,0,25,51,24,3,47.1,41.2,0,0,0,6,70,1,15,13,3,0,2,31,,0.96,0.24,0.7,33.3
林一壽,2020-12,大分三好ヴァイセアドラー,9,3,6,0,9,15,10,0,66.7,66.7,0,0,0,2,28,0,2,7,1,1,0,12,,1.11,0.22,4.5,100.0
林一壽,2021-01,大分三好ヴァイセアドラー,9,5,18,0,23,51,28,4,54.9,47.1,0,0,0,3,47,0,6,5,8,5,1,31,,1.22,0.13,-0.5,68.8
林一壽,2021-02,大分三好ヴァイセアドラー,9,7,21,2,28,60,35,2,58.3,55.0,0,0,0,4,63,1,4,12,6,4,0,40,,1.25,0.14,4.8,66.7
林一壽,2021-03,大分三好ヴァイセアドラー,9,4,22,1,26,48,22,3,45.8,39.6,0,0,0,3,50,1,5,8,16,8,4,26,,0.85,0.12,3.5,62.5
柳澤広平,2020-10,ジェイテクトSTINGS,7,13,8,4,14,72,33,2,45.8,43.1,8,2,2,2,54,1,2,13,72,27,16,36,25.0,2.36,0.14,6.9,48.6
柳澤広平,2020-11,ジェイテクトSTINGS,7,17,12,5,10,50,22,2,44.0,40.0,1,0,1,2,27,0,0,7,37,13,11,24,0.0,2.2,0.2,6.5,50.0
柳澤広平,2020-12,ジェイテクトSTINGS,7,4,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳澤広平,2021-02,ジェイテクトSTINGS,7,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳田将洋,2020-10,サントリーサンバーズ,8,13,7,4,20,155,79,8,51.0,45.8,45,30,1,5,89,8,22,31,95,25,24,92,66.7,3.95,0.25,11.5,38.9
柳田将洋,2020-11,サントリーサンバーズ,8,20,10,6,30,212,115,13,54.2,48.1,47,29,2,8,113,9,23,45,78,15,14,132,61.7,3.83,0.27,12.8,28.2
柳田将洋,2021-01,サントリーサンバーズ,8,18,4,6,20,120,65,4,54.2,50.8,42,19,3,2,75,5,16,29,60,17,14,72,45.2,3.25,0.1,11.0,40.0
柳田将洋,2021-02,サントリーサンバーズ,8,24,4,8,28,179,85,6,47.5,44.1,46,26,3,9,115,11,26,33,114,34,26,105,56.5,3.04,0.32,11.1,41.2
柳田将洋,2021-03,サントリーサンバーズ,8,21,2,7,19,107,58,7,54.2,47.7,26,15,2,4,86,9,18,34,87,27,26,71,57.7,3.05,0.21,15.1,46.0
柳町逸太,2020-10,FC東京,13,2,6,0,3,1,0,0,0.0,0.0,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
柳町逸太,2021-01,FC東京,13,6,2,2,2,8,1,1,12.5,0.0,3,0,1,0,1,0,0,0,0,0,0,1,0.0,0.5,0.0,0.0,
柳町逸太,2021-03,FC東京,13,2,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
栗山英之,2020-10,FC東京,8,5,12,1,17,80,50,5,62.5,56.2,0,0,0,5,58,0,3,18,2,0,1,55,,2.94,0.29,6.5,25.0
栗山英之,2020-11,FC東京,8,11,18,1,24,103,65,2,63.1,61.2,0,0,0,5,73,1,8,10,3,1,0,71,,2.71,0.21,2.1,33.3
栗山英之,2020-12,FC東京,8,6,4,2,10,21,15,0,71.4,71.4,0,0,0,7,28,0,1,2,0,0,0,22,,1.5,0.7,0.9,
栗山英之,2021-01,FC東京,8,10,11,2,21,80,46,5,57.5,51.2,0,0,0,19,64,3,3,15,7,2,2,68,,2.19,0.9,9.4,42.9
栗山英之,2021-02,FC東京,8,11,19,2,30,98,55,4,56.1,52.0,0,0,0,14,90,1,6,21,8,3,1,70,,1.83,0.47,5.3,43.8
栗山英之,2021-03,FC東京,8,4,24,0,27,66,40,2,60.6,57.6,0,0,0,8,79,1,8,19,6,3,2,49,,1.48,0.3,4.7,66.7
栗山雅史,2020-10,サントリーサンバーズ,19,13,7,4,19,142,71,6,50.0,45.8,60,33,2,7,65,4,8,14,1,1,0,82,55.0,3.74,0.37,8.5,100.0
栗山雅史,2020-11,サントリーサンバーズ,19,20,10,6,8,18,10,2,55.6,44.4,1,1,0,1,9,0,1,2,0,0,0,11,100.0,1.25,0.12,2.8,
栗山雅史,2021-01,サントリーサンバーズ,19,18,4,6,2,5,2,0,40.0,40.0,0,0,0,0,3,0,0,0,0,0,0,2,,1.0,0.0,0.0,
栗山雅史,2021-02,サントリーサンバーズ,19,24,4,8,5,17,5,2,29.4,17.6,4,1,2,1,6,0,2,3,3,1,1,6,25.0,1.0,0.2,4.2,50.0
栗山雅史,2021-03,サントリーサンバーズ,19,22,5,7,8,56,26,3,46.4,41.1,28,13,2,0,20,1,2,6,1,0,0,27,46.4,3.25,0.0,10.0,0.0
梅本鈴太郎,2021-03,堺ブレイザーズ,18,8,9,2,3,5,2,1,40.0,20.0,0,0,0,1,1,0,0,0,0,0,0,3,,0.67,0.33,0.0,
梅野聡,2020-10,東レアローズ,19,4,15,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅野聡,2020-11,東レアローズ,19,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅野聡,2021-01,東レアローズ,19,7,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅野聡,2021-02,東レアローズ,19,2,6,0,1,1,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
森崎健史,2020-10,VC長野トライデンツ,16,3,15,0,18,37,22,0,59.5,59.5,0,0,0,2,67,3,11,11,10,4,2,27,,1.22,0.11,4.5,50.0
森崎健史,2020-11,VC長野トライデンツ,16,8,20,1,25,44,18,3,40.9,34.1,0,0,0,6,81,4,14,23,12,6,3,28,,0.72,0.24,7.7,62.5
森崎健史,2020-12,VC長野トライデンツ,16,4,6,0,7,13,8,0,61.5,61.5,0,0,0,1,17,2,6,1,4,0,2,11,,1.14,0.14,4.4,25.0
森崎健史,2021-01,VC長野トライデンツ,16,6,8,2,13,26,16,2,61.5,53.8,0,0,0,3,46,3,4,10,4,1,1,22,,1.23,0.23,9.8,37.5
森崎健史,2021-03,VC長野トライデンツ,16,5,19,1,9,18,11,1,61.1,55.6,0,0,0,3,25,1,5,6,5,3,0,15,,1.22,0.33,5.0,60.0
椿山竜介,2020-10,ウルフドッグス名古屋,14,11,7,3,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
椿山竜介,2020-11,ウルフドッグス名古屋,14,21,5,7,11,55,30,2,54.5,50.9,10,6,0,1,25,3,6,8,0,0,0,34,60.0,2.73,0.09,14.0,
椿山竜介,2020-12,ウルフドッグス名古屋,14,4,4,1,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
椿山竜介,2021-01,ウルフドッグス名古屋,14,15,6,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
椿山竜介,2021-02,ウルフドッグス名古屋,14,11,9,3,4,5,2,0,40.0,40.0,1,0,0,0,6,0,2,2,0,0,0,2,0.0,0.5,0.0,0.0,
椿山竜介,2021-03,ウルフドッグス名古屋,14,22,9,7,6,35,19,3,54.3,45.7,9,4,2,2,11,0,5,0,0,0,0,21,44.4,3.17,0.33,-11.4,
椿芽久,2020-10,VC長野トライデンツ,13,3,15,0,12,1,0,0,0.0,0.0,0,0,0,0,7,0,1,1,0,0,0,0,,0.0,0.0,0.0,
椿芽久,2020-11,VC長野トライデンツ,13,8,20,1,24,2,2,0,100.0,100.0,0,0,0,1,18,0,2,2,0,0,0,3,,0.08,0.04,0.0,
椿芽久,2020-12,VC長野トライデンツ,13,4,6,0,10,1,1,0,100.0,100.0,0,0,0,0,32,0,0,2,4,0,0,1,,0.1,0.0,1.6,0.0
椿芽久,2021-01,VC長野トライデンツ,13,7,14,2,12,1,1,0,100.0,100.0,0,0,0,0,7,0,0,1,0,0,0,1,,0.08,0.0,3.6,
椿芽久,2021-02,VC長野トライデンツ,13,7,24,0,14,1,1,0,100.0,100.0,0,0,0,0,21,0,1,2,0,0,0,1,,0.07,0.0,1.2,
椿芽久,2021-03,VC長野トライデンツ,13,5,22,1,12,0,0,0,,,0,0,0,2,18,0,0,1,1,0,0,2,,0.0,0.17,1.4,0.0
樋口裕希,2020-10,堺ブレイザーズ,2,5,7,1,12,60,22,3,36.7,31.7,14,7,1,5,46,3,6,22,86,30,20,30,50.0,1.83,0.42,15.2,46.5
樋口裕希,2020-11,堺ブレイザーズ,2,11,18,2,26,159,73,5,45.9,42.8,25,14,2,7,93,2,16,33,189,62,46,82,56.0,2.81,0.27,6.7,45.0
樋口裕希,2020-12,堺ブレイザーズ,2,6,3,2,9,67,34,2,50.7,47.8,16,10,1,3,28,1,9,8,35,17,3,38,62.5,3.78,0.33,2.7,52.9
樋口裕希,2021-01,堺ブレイザーズ,2,14,10,4,6,29,11,3,37.9,27.6,6,3,1,1,19,0,3,5,32,13,9,12,50.0,1.83,0.17,2.6,54.7
樋口裕希,2021-02,堺ブレイザーズ,2,17,16,4,28,94,48,4,51.1,46.8,25,15,1,13,54,0,7,12,101,45,26,61,60.0,1.71,0.46,2.3,57.4
樋口裕希,2021-03,堺ブレイザーズ,2,9,18,2,23,142,60,10,42.3,35.2,44,23,4,6,76,1,17,17,132,63,28,67,52.3,2.61,0.26,1.3,58.3
橘裕也,2020-10,FC東京,3,5,12,1,8,0,0,0,,,0,0,0,0,2,0,0,0,8,1,2,0,,0.0,0.0,0.0,25.0
橘裕也,2020-11,FC東京,3,11,18,1,15,0,0,0,,,0,0,0,0,0,0,0,0,19,12,4,0,,0.0,0.0,,73.7
橘裕也,2020-12,FC東京,3,6,4,2,6,0,0,0,,,0,0,0,0,0,0,0,0,5,2,3,0,,0.0,0.0,,70.0
橘裕也,2021-01,FC東京,3,10,11,2,13,0,0,0,,,0,0,0,0,0,0,0,0,19,11,2,0,,0.0,0.0,,63.2
橘裕也,2021-02,FC東京,3,8,16,1,16,0,0,0,,,0,0,0,0,0,0,0,0,23,14,5,0,,0.0,0.0,,71.7
橘裕也,2021-03,FC東京,3,4,24,0,17,0,0,0,,,0,0,0,0,0,0,0,0,30,11,5,0,,0.0,0.0,,45.0
武智洸史,2020-10,JTサンダーズ広島,8,15,0,5,10,35,17,4,48.6,37.1,2,1,1,5,22,0,7,5,44,28,9,22,50.0,1.7,0.5,-2.3,73.9
武智洸史,2020-11,JTサンダーズ広島,8,12,18,2,21,105,47,7,44.8,38.1,11,6,0,4,58,1,9,8,105,42,29,52,54.5,2.24,0.19,1.3,53.8
武智洸史,2020-12,JTサンダーズ広島,8,2,6,0,8,47,16,4,34.0,25.5,1,1,0,2,25,0,5,4,40,15,11,18,100.0,2.0,0.25,-1.0,51.2
武智洸史,2021-01,JTサンダーズ広島,8,10,14,2,6,5,3,0,60.0,60.0,0,0,0,0,4,0,0,0,13,4,4,3,,0.5,0.0,0.0,46.2
武智洸史,2021-02,JTサンダーズ広島,8,9,6,3,8,0,0,0,,,0,0,0,0,14,1,4,0,3,0,1,1,,0.0,0.0,0.0,16.7
武智洸史,2021-03,JTサンダーズ広島,8,6,0,2,4,0,0,0,,,0,0,0,0,1,0,0,0,4,3,0,0,,0.0,0.0,0.0,75.0
武藤鉄也,2020-10,FC東京,18,5,12,1,17,61,31,3,50.8,45.9,0,0,0,6,53,2,5,10,7,4,2,39,,1.82,0.35,6.1,71.4
武藤鉄也,2020-11,FC東京,18,8,12,1,9,23,12,0,52.2,52.2,0,0,0,3,25,0,1,5,3,2,1,15,,1.33,0.33,4.0,83.3
永野健,2020-10,パナソニックパンサーズ,17,15,4,5,2,0,0,0,,,0,0,0,0,0,0,0,0,10,4,4,0,,0.0,0.0,,60.0
永野健,2020-11,パナソニックパンサーズ,17,16,12,4,23,0,0,0,,,0,0,0,0,0,0,0,0,120,56,36,0,,0.0,0.0,,61.7
永野健,2020-12,パナソニックパンサーズ,17,6,2,2,8,0,0,0,,,0,0,0,0,0,0,0,0,26,18,6,0,,0.0,0.0,,80.8
永野健,2021-01,パナソニックパンサーズ,17,15,10,4,25,0,0,0,,,0,0,0,0,0,0,0,0,117,54,27,0,,0.0,0.0,,57.7
永野健,2021-02,パナソニックパンサーズ,17,22,6,7,28,0,0,0,,,0,0,0,0,0,0,0,0,135,67,40,0,,0.0,0.0,,64.4
永野健,2021-03,パナソニックパンサーズ,17,21,7,7,28,0,0,0,,,0,0,0,0,0,0,0,0,119,65,32,0,,0.0,0.0,,68.1
永露元稀,2020-10,ウルフドッグス名古屋,21,11,7,3,9,0,0,0,,,0,0,0,0,11,1,2,2,0,0,0,1,,0.0,0.0,9.1,
永露元稀,2020-11,ウルフドッグス名古屋,21,21,5,7,19,0,0,0,,,0,0,0,0,36,3,4,10,0,0,0,3,,0.0,0.0,12.5,
永露元稀,2020-12,ウルフドッグス名古屋,21,4,4,1,6,0,0,0,,,0,0,0,0,8,1,1,1,0,0,0,1,,0.0,0.0,12.5,
永露元稀,2021-01,ウルフドッグス名古屋,21,15,6,5,21,1,1,0,100.0,100.0,0,0,0,1,33,2,5,9,0,0,0,4,,0.05,0.05,9.1,
永露元稀,2021-02,ウルフドッグス名古屋,21,11,9,3,19,0,0,0,,,0,0,0,0,24,2,6,3,0,0,0,2,,0.0,0.0,5.2,
永露元稀,2021-03,ウルフドッグス名古屋,21,22,9,7,16,5,3,1,60.0,40.0,0,0,0,0,27,1,3,10,2,0,0,4,,0.19,0.0,10.2,0.0
池田幸太,2020-10,VC長野トライデンツ,9,3,15,0,18,152,64,20,42.1,28.9,42,20,9,2,60,2,22,10,90,36,26,68,47.6,3.56,0.11,-1.7,54.4
池田幸太,2020-11,VC長野トライデンツ,9,5,14,1,16,83,32,7,38.6,30.1,9,4,1,2,49,2,10,19,101,42,25,36,44.4,2.0,0.12,8.7,54.0
池田幸太,2020-12,VC長野トライデンツ,9,4,6,0,9,43,15,8,34.9,16.3,9,2,2,1,25,3,6,6,29,14,11,19,22.2,1.67,0.11,12.0,67.2
池田幸太,2021-01,VC長野トライデンツ,9,7,14,2,14,63,28,2,44.4,41.3,13,8,1,5,34,0,11,6,88,36,28,33,61.5,2.0,0.36,-3.7,56.8
池田幸太,2021-02,VC長野トライデンツ,9,7,24,0,28,81,32,7,39.5,30.9,11,7,1,8,56,3,14,19,121,48,28,43,63.6,1.14,0.29,7.6,51.2
池田幸太,2021-03,VC長野トライデンツ,9,5,22,1,14,38,19,5,50.0,36.8,5,3,1,0,26,0,10,5,74,21,19,19,60.0,1.36,0.0,-4.8,41.2
池田颯太,2021-01,VC長野トライデンツ,3,7,14,2,10,20,5,2,25.0,15.0,2,0,1,1,10,0,1,3,0,0,0,6,0.0,0.5,0.1,5.0,
池田颯太,2021-02,VC長野トライデンツ,3,7,24,0,6,11,6,0,54.5,54.5,3,2,0,0,6,0,0,2,0,0,0,6,66.7,1.0,0.0,8.3,
池田颯太,2021-03,VC長野トライデンツ,3,5,22,1,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
河東祐大,2020-10,VC長野トライデンツ,8,3,15,0,18,4,1,0,25.0,25.0,0,0,0,1,61,0,0,7,0,0,0,2,,0.06,0.06,2.9,
河東祐大,2020-11,VC長野トライデンツ,8,8,20,1,24,4,1,0,25.0,25.0,0,0,0,2,81,1,0,11,2,0,0,4,,0.04,0.08,4.6,0.0
河東祐大,2020-12,VC長野トライデンツ,8,4,6,0,4,1,1,0,100.0,100.0,0,0,0,0,2,0,0,0,0,0,0,1,,0.25,0.0,0.0,
河東祐大,2021-01,VC長野トライデンツ,8,7,14,2,21,1,0,0,0.0,0.0,0,0,0,0,54,0,1,11,1,0,0,0,,0.0,0.0,4.6,0.0
河東祐大,2021-02,VC長野トライデンツ,8,7,24,0,30,3,1,0,33.3,33.3,0,0,0,0,88,0,4,16,1,0,0,1,,0.03,0.0,3.4,0.0
河東祐大,2021-03,VC長野トライデンツ,8,5,22,1,25,2,1,0,50.0,50.0,0,0,0,3,82,0,1,17,0,0,0,4,,0.04,0.12,4.9,
波佐間泰平,2020-10,VC長野トライデンツ,15,1,9,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
波佐間泰平,2020-11,VC長野トライデンツ,15,6,11,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
波佐間泰平,2020-12,VC長野トライデンツ,15,4,6,0,1,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
波佐間泰平,2021-01,VC長野トライデンツ,15,7,14,2,9,0,0,0,,,0,0,0,0,12,0,0,7,0,0,0,0,,0.0,0.0,14.6,
波佐間泰平,2021-02,VC長野トライデンツ,15,7,24,0,12,1,0,0,0.0,0.0,0,0,0,0,15,1,0,5,0,0,0,1,,0.0,0.0,15.0,
波佐間泰平,2021-03,VC長野トライデンツ,15,5,19,1,10,0,0,0,,,0,0,0,0,11,1,2,4,0,0,0,1,,0.0,0.0,13.6,
浅野博亮,2020-10,ジェイテクトSTINGS,19,13,8,4,11,0,0,0,,,0,0,0,0,0,0,0,0,15,7,1,0,,0.0,0.0,,50.0
浅野博亮,2020-11,ジェイテクトSTINGS,19,17,12,5,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
浅野博亮,2020-12,ジェイテクトSTINGS,19,4,4,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
浅野博亮,2021-01,ジェイテクトSTINGS,19,10,12,2,5,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,7,2,2,0,,0.0,0.0,0.0,42.9
浅野博亮,2021-02,ジェイテクトSTINGS,19,6,5,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
深津旭弘,2020-10,JTサンダーズ広島,3,15,0,5,15,7,6,0,85.7,85.7,0,0,0,3,77,3,5,21,2,0,0,12,,0.4,0.2,9.1,0.0
深津旭弘,2020-11,JTサンダーズ広島,3,12,18,2,30,12,8,0,66.7,66.7,1,0,0,5,113,4,7,39,2,0,1,17,0.0,0.27,0.17,10.6,25.0
深津旭弘,2020-12,JTサンダーズ広島,3,2,6,0,8,2,0,0,0.0,0.0,0,0,0,0,21,0,1,6,0,0,0,0,,0.0,0.0,6.0,
深津旭弘,2021-01,JTサンダーズ広島,3,10,14,2,24,7,6,0,85.7,85.7,0,0,0,6,84,0,4,17,1,0,0,12,,0.25,0.25,3.9,0.0
深津旭弘,2021-02,JTサンダーズ広島,3,11,18,3,21,10,6,0,60.0,60.0,1,0,0,6,80,1,4,27,4,0,0,13,0.0,0.29,0.29,8.4,0.0
深津旭弘,2021-03,JTサンダーズ広島,3,6,0,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
深津英臣,2020-10,パナソニックパンサーズ,2,15,4,5,19,2,2,0,100.0,100.0,0,0,0,3,85,3,10,22,1,0,0,8,,0.11,0.16,7.1,0.0
深津英臣,2020-11,パナソニックパンサーズ,2,16,12,4,28,11,6,0,54.5,54.5,0,0,0,10,97,2,7,27,6,0,0,18,,0.21,0.36,7.2,0.0
深津英臣,2020-12,パナソニックパンサーズ,2,6,2,2,8,3,1,0,33.3,33.3,1,0,0,1,33,1,4,12,0,0,0,3,0.0,0.12,0.12,9.1,
深津英臣,2021-01,パナソニックパンサーズ,2,15,10,4,25,13,7,0,53.8,53.8,1,0,0,4,115,6,6,38,2,0,0,17,0.0,0.28,0.16,12.2,0.0
深津英臣,2021-02,パナソニックパンサーズ,2,22,6,7,28,5,1,0,20.0,20.0,0,0,0,4,102,2,6,36,0,0,0,7,,0.04,0.14,9.3,
深津英臣,2021-03,パナソニックパンサーズ,2,21,7,7,23,7,5,1,71.4,57.1,0,0,0,4,94,6,0,30,1,0,0,15,,0.22,0.17,14.4,0.0
清水邦広,2020-10,パナソニックパンサーズ,1,15,4,5,19,146,80,8,54.8,49.3,41,22,2,8,59,4,10,17,2,0,1,92,53.7,4.21,0.42,9.7,25.0
清水邦広,2020-11,パナソニックパンサーズ,1,11,9,3,20,147,73,6,49.7,45.6,39,17,2,1,71,11,18,17,5,1,2,85,43.6,3.65,0.05,15.1,40.0
清水邦広,2021-01,パナソニックパンサーズ,1,15,10,4,20,168,83,13,49.4,41.7,69,31,8,2,71,9,13,35,6,2,2,94,44.9,4.15,0.1,20.4,50.0
清水邦広,2021-02,パナソニックパンサーズ,1,22,6,7,23,193,115,7,59.6,56.0,77,45,4,4,83,9,17,23,3,2,1,128,58.4,5.0,0.17,12.7,83.3
清水邦広,2021-03,パナソニックパンサーズ,1,18,6,6,22,174,104,5,59.8,56.9,66,38,1,9,94,8,10,32,4,1,2,121,57.6,4.73,0.41,14.4,50.0
渡辺奏吾,2020-10,パナソニックパンサーズ,5,15,4,5,2,6,3,0,50.0,50.0,0,0,0,0,3,0,2,0,3,1,0,3,,1.5,0.0,-16.7,33.3
渡辺奏吾,2020-11,パナソニックパンサーズ,5,16,12,4,22,139,71,4,51.1,48.2,9,6,1,5,81,4,15,19,105,37,27,80,66.7,3.23,0.23,6.2,48.1
渡辺奏吾,2020-12,パナソニックパンサーズ,5,6,2,2,8,60,25,3,41.7,36.7,5,3,0,0,26,0,6,8,51,18,16,25,60.0,3.12,0.0,1.9,51.0
渡辺奏吾,2021-01,パナソニックパンサーズ,5,9,9,2,9,33,9,2,27.3,21.2,2,0,0,0,27,1,1,9,37,14,13,10,0.0,1.0,0.0,11.1,55.4
渡辺奏吾,2021-02,パナソニックパンサーズ,5,22,6,7,7,29,16,1,55.2,51.7,1,0,1,0,20,0,5,2,31,13,5,16,0.0,2.29,0.0,-3.8,50.0
渡辺奏吾,2021-03,パナソニックパンサーズ,5,21,7,7,14,71,29,1,40.8,39.4,4,2,0,2,42,2,10,7,100,32,30,33,50.0,2.07,0.14,3.0,47.0
